engine,code,r_work,r_free
nll_beta,4PDE,0.2392,0.3103
nll_beta,4PFS,0.2487,0.349
nll_beta,4PQZ,0.2723,0.2973
nll_beta,4PRA,0.2641,0.3169
nll_beta,4PSI,0.3883,0.4493
nll_beta,4PV4,0.2489,0.2832
nll_beta,4Q13,0.2534,0.3195
nll_beta,4Q63,0.3527,0.436
nll_beta,4QH8,0.2561,0.3121
nll_beta,4QKO,0.2881,0.3486
nll_beta,4QN8,0.2782,0.3381
nll_beta,4QQR,0.2527,0.3397
nll_beta,4QTP,0.2479,0.3031
nll_beta,4QXA,0.2832,0.3646
nll_beta,4R10,0.2294,0.2567
nll_beta,4REV,0.3397,0.3818
nll_beta,4RHO,0.2988,0.3842
nll_beta,4RK2,0.4321,0.513
nll_beta,4RO5,0.3746,0.4363
nll_beta,4RQM,0.3259,0.351
nll_beta,4TWL,0.2357,0.3009
nll_beta,4U7A,0.2355,0.2696
nll_beta,4UCI,0.4776,0.4845
nll_beta,4UDA,0.2556,0.3004
nll_beta,4UDP,0.2182,0.28
nll_beta,4UWX,0.2849,0.332
nll_beta,4UYI,0.2937,0.3031
nll_beta,4V15,0.2333,0.2645
nll_beta,4W2R,0.2554,0.325
nll_beta,4WAL,0.3469,0.3793
nll_beta,4WIP,0.2828,0.3478
nll_beta,4WWM,0.2614,0.311
nll_beta,4X3E,0.2416,0.2856
nll_beta,4XLG,0.2636,0.2938
nll_beta,4ZSF,0.4178,0.4482
nll_beta,4ZV9,0.2486,0.2964
nll_beta,5A0T,0.2413,0.2751
nll_beta,5AA5,0.2716,0.3507
nll_beta,5AD0,0.3179,0.412
nll_beta,5B5I,0.455,0.533
nll_beta,5B5Q,0.2419,0.2954
nll_beta,5BOV,0.2343,0.2753
nll_beta,5BV6,0.393,0.458
nll_beta,5C5V,0.3706,0.4032
nll_beta,5C7F,0.2877,0.3465
nll_beta,5C8H,0.3006,0.3535
nll_beta,5CVR,0.2799,0.3015
nll_beta,5CX2,0.4457,0.57
nll_beta,5D5H,0.2159,0.2725
nll_beta,5DAY,0.3363,0.4262
nll_beta,5DBE,0.2554,0.3028
nll_beta,5DRM,0.2415,0.2941
nll_beta,5E15,0.2606,0.3419
nll_beta,5EBB,0.2851,0.3734
nll_beta,5EG2,0.2491,0.2654
nll_beta,5EGE,0.2339,0.29
nll_beta,5ETA,0.2817,0.3435
nll_beta,5G09,0.233,0.2878
nll_beta,5G23,0.2494,0.2933
nll_beta,5G4I,0.2423,0.2639
nll_beta,5GHR,0.2862,0.3583
nll_beta,5GJM,0.2837,0.3496
nll_beta,5GKV,0.2241,0.2858
nll_beta,5GOX,0.4628,0.5604
nll_beta,5GZI,0.2471,0.3208
nll_beta,5H5Y,0.3055,0.3832
nll_beta,5HRJ,0.2951,0.3292
nll_beta,5I2H,0.2679,0.2913
nll_beta,5I47,0.2651,0.3316
nll_beta,5I9E,0.3042,0.3751
nll_beta,5IAW,0.3112,0.39
nll_beta,5IQM,0.2956,0.3329
nll_beta,5IY4,0.3445,0.3755
nll_beta,5IYX,0.2648,0.3454
nll_beta,5J0A,0.3859,0.4426
nll_beta,5J4A,0.2586,0.3251
nll_beta,5J9K,0.3185,0.3746
nll_beta,5JD9,0.252,0.2959
nll_beta,5JHO,0.2664,0.3379
nll_beta,5JI5,0.2289,0.3147
nll_beta,5JTA,0.2238,0.2764
nll_beta,5K2X,0.3606,0.4106
nll_beta,5K6S,0.2712,0.3105
nll_beta,5LTD,0.2483,0.3142
nll_beta,5LU2,0.2743,0.3531
nll_beta,5LW0,0.2436,0.2816
nll_beta,5ME9,0.2737,0.3491
nll_beta,5MLK,0.2409,0.283
nll_beta,5MLZ,0.3081,0.353
nll_beta,5MXY,0.3494,0.3785
nll_beta,5N6H,0.2532,0.284
nll_beta,5N8R,0.3492,0.4198
nll_beta,5NTB,0.2232,0.2375
nll_beta,5O51,0.2735,0.3406
nll_beta,5O6B,0.4348,0.5055
nll_beta,5OF1,0.2969,0.3545
nll_beta,5OF9,0.2841,0.3189
nll_beta,5OMB,0.3984,0.4627
nll_beta,5OU8,0.3538,0.3886
nll_beta,5Q1D,0.3813,0.4491
nll_beta,5Q1H,0.3498,0.4401
nll_beta,5SVE,0.2808,0.349
nll_beta,5T0K,0.3179,0.3702
nll_beta,5T0M,0.2962,0.3707
nll_beta,5T1G,0.2881,0.307
nll_beta,5T6J,0.3006,0.397
nll_beta,5TDY,0.4039,0.4894
nll_beta,5TJA,0.2502,0.3371
nll_beta,5TLD,0.2361,0.3244
nll_beta,5TM9,0.2604,0.3213
nll_beta,5TTA,0.2708,0.3285
nll_beta,5TV7,0.2489,0.3052
nll_beta,5U6K,0.2375,0.2956
nll_beta,5UQP,0.4582,0.5419
nll_beta,5UV4,0.2513,0.3082
nll_beta,5UX5,0.2491,0.3148
nll_beta,5UXG,0.2408,0.2849
nll_beta,5UZU,0.2455,0.3202
nll_beta,5V8W,0.3225,0.3956
nll_beta,5VIA,0.2721,0.2922
nll_beta,5VLB,0.2346,0.3076
nll_beta,5VQG,0.3167,0.3731
nll_beta,5WB4,0.2773,0.3467
nll_beta,5WJQ,0.5174,0.5996
nll_beta,5WRR,0.305,0.3519
nll_beta,5WWW,0.352,0.3069
nll_beta,5X6S,0.2144,0.2605
nll_beta,5XG9,0.2766,0.3173
nll_beta,5XHW,0.2571,0.2845
nll_beta,5XMZ,0.2837,0.3453
nll_beta,5XRW,0.3409,0.452
nll_beta,5XUK,0.2732,0.3221
nll_beta,5XUQ,0.2498,0.3377
nll_beta,5XVW,0.2462,0.2893
nll_beta,5Y9I,0.2964,0.3534
nll_beta,5YAY,0.291,0.3276
nll_beta,5Z6D,0.2416,0.2962
nll_beta,5Z6V,0.3263,0.3765
nll_beta,5Z8L,0.2888,0.3748
nll_beta,5ZOO,0.2361,0.2539
nll_beta,6A0E,0.2383,0.3234
nll_beta,6A93,0.4805,0.5148
nll_beta,6AF3,0.4075,0.4676
nll_beta,6AGI,0.2669,0.316
nll_beta,6AL9,0.2387,0.2963
nll_beta,6B8Q,0.4021,0.4681
nll_beta,6CGO,0.3781,0.4428
nll_beta,6COK,0.2336,0.2973
nll_beta,6CQL,0.3702,0.4169
nll_beta,6CW5,0.3188,0.3824
nll_beta,6D2V,0.2499,0.2959
nll_beta,6D97,0.1984,0.2652
nll_beta,6DDT,0.2366,0.3091
nll_beta,6DF3,0.2572,0.3257
nll_beta,6E0M,0.2791,0.3124
nll_beta,6EC7,0.3438,0.4095
nll_beta,6EUS,0.2534,0.3103
nll_beta,6EWJ,0.2505,0.3095
nll_beta,6EYS,0.2308,0.2932
nll_beta,6F1S,0.2605,0.2749
nll_beta,6FJU,0.3482,0.3841
nll_beta,6FOK,0.2551,0.2919
nll_beta,6FX6,0.2917,0.3693
nll_beta,6GBS,0.3576,0.4341
nll_beta,6GP7,0.2948,0.316
nll_beta,6GXS,0.2489,0.3001
nll_beta,6HFG,0.2848,0.3193
nll_beta,6HR7,0.2241,0.2903
nll_beta,6I1R,0.2438,0.2902
nll_beta,6I50,0.215,0.2346
nll_beta,6IIW,0.4238,0.4321
nll_beta,6ILR,0.2542,0.3042
nll_beta,6IQJ,0.2388,0.3379
nll_beta,6IR8,0.4383,0.4894
nll_beta,6J17,0.2773,0.3239
nll_beta,6J72,0.3253,0.3936
nll_beta,6J7Y,0.2425,0.2842
nll_beta,6JC4,0.2408,0.3103
nll_beta,6JJW,0.5017,0.5047
nll_beta,6JZA,0.2881,0.3423
nll_beta,6K6R,0.283,0.3304
nll_beta,6L8E,0.4459,0.4897
nll_beta,6L9F,0.3218,0.3828
nll_beta,6LKG,0.2409,0.2985
nll_beta,6M20,0.4096,0.4917
nll_beta,6N5U,0.2275,0.2968
nll_beta,6O6N,0.2598,0.3071
nll_beta,6OAE,0.2879,0.3383
nll_beta,6OHI,0.4323,0.5502
nll_beta,6PEU,0.2807,0.3353
nll_beta,6PJQ,0.2958,0.4113
nll_beta,6PNP,0.2779,0.314
nll_beta,6PUP,0.2883,0.3475
nll_beta,6R0L,0.3764,0.383
nll_beta,6R6T,0.2326,0.3006
nll_beta,6RFT,0.2748,0.338
nll_beta,6RPT,0.3477,0.4039
nll_beta,6RR0,0.3878,0.4458
nll_beta,6RSN,0.2608,0.2969
nll_beta,6S2P,0.3242,0.3888
nll_beta,6SRB,0.2834,0.3125
nll_beta,6SXW,0.2972,0.4419
nll_beta,6T80,0.2669,0.3513
nll_beta,6TCT,0.3234,0.3781
nll_beta,6TT5,0.2564,0.3004
nll_beta,6TWJ,0.2453,0.2926
nll_beta,6U2D,0.2917,0.3405
nll_beta,6U75,0.25,0.3071
nll_beta,6UB7,0.2414,0.2741
nll_beta,6V7M,0.401,0.4576
nll_beta,6VD8,0.2984,0.3616
nll_beta,6VHI,0.2034,0.2094
nll_beta,6VPT,0.2483,0.3165
nll_beta,6VS7,0.4491,0.531
nll_beta,6W9K,0.2589,0.2673
nll_beta,6WT6,0.2696,0.3258
nll_beta,6XZ6,0.243,0.3064
nll_beta,6YFV,0.4182,0.4692
nll_beta,6Z1S,0.2631,0.3249
nll_beta,6Z3U,0.4144,0.4586
nll_beta,6ZH1,0.3353,0.4075
nll_beta,6ZUW,0.3544,0.4342
nll_beta,7AUI,0.2847,0.3404
nll_beta,7BV5,0.3108,0.3787
nll_beta,7BW1,0.2802,0.3182
nll_beta,7C7E,0.4088,0.468
nll_beta,7CFD,0.3316,0.4285
nll_beta,7CWW,0.2798,0.3374
nll_beta,7D86,0.3215,0.3529
nll_beta,7DUF,0.4434,0.5564
nll_beta,7E2E,0.3926,0.4955
nll_beta,7EWF,0.3241,0.3844
nll_beta,7F9K,0.4008,0.448
nll_beta,7F9M,0.2857,0.3294
nll_beta,7FHR,0.2625,0.3186
nll_beta,7JI4,0.3371,0.3995
nll_beta,7JN9,0.5554,0.5739
nll_beta,7K3J,0.303,0.3374
nll_beta,7KQ0,0.2674,0.3487
nll_beta,7LF4,0.2809,0.3313
